"years" "SSB" "R" "Fbar" "peel" "convergence"
2016 202389.259821277 169204124.974726 1.39741545135592 4 TRUE
2016 201994.534889775 165830629.115487 1.40103208873545 5 TRUE
2017 188975.463487385 230135975.426389 1.25387622391076 0 TRUE
2017 169831.98462742 202967370.88867 0.94975492471077 1 TRUE
2017 171273.876021757 203342179.534901 0.917612945351492 2 TRUE
2017 171974.63665809 204015371.327036 0.906767252553664 3 TRUE
2017 174968.467476457 200112475.769605 0.876844972291157 4 TRUE
2017 171867.485043701 211661009.919682 0.907395566038728 5 TRUE
2018 222523.148049534 206601010.054877 1.13383930528508 0 TRUE
2018 199975.468477498 179545433.009476 0.773302480091763 1 TRUE
2018 201808.336154149 176112897.025573 0.752903020317215 2 TRUE
2018 202774.576408886 175557144.833098 0.745946085654233 3 TRUE
2018 202061.715663671 192340540.889357 0.756791995026894 4 TRUE
2018 207655.089052751 225683569.890554 0.70709476894093 5 TRUE
2019 228116.948775427 177699508.459788 0.872315519141474 0 TRUE
2019 211006.622684891 146509380.394194 0.672247052689291 1 TRUE
2019 209846.147806255 142401047.162462 0.677574447917459 2 TRUE
2019 210007.360499552 144272832.480962 0.676692254187074 3 TRUE
2019 220110.030980377 235538266.983681 0.600450241452227 4 TRUE
2019 251824.677800587 291997204.60658 0.484139140557523 5 TRUE
2020 289779.887765519 125139930.4005 1.16546483738713 0 TRUE
2020 254069.92957094 110337421.53706 0.94894723697944 1 TRUE
2020 247440.528291062 110042180.658399 0.974445866522194 2 TRUE
2020 248920.743869768 113408412.448329 0.951462583039476 3 TRUE
2020 354172.870056595 133457789.906826 0.476540189146171 4 TRUE
2020 447034.161211968 NA NA 5 TRUE
2021 149135.033822634 121406920.784043 1.24571329132863 0 TRUE
2021 131380.994489416 135930844.205008 0.799133467098627 1 TRUE
2021 127743.914661323 169058533.924565 0.781625131498843 2 TRUE
2021 131528.686497802 103563202.912731 0.743975609926193 3 TRUE
2021 221313.583961603 NA NA 4 TRUE
2022 138746.100562826 151370015.930303 0.621755812804199 0 TRUE
2022 155804.100349142 168524244.497448 0.452306995919119 1 TRUE
2022 181769.165223182 204569410.28523 0.344566333493107 2 TRUE
2022 133039.027922851 NA NA 3 TRUE
2023 172719.072919514 112657211.360996 0.975324136041136 0 TRUE
2023 196436.382487776 103735793.643398 0.445943916245437 1 TRUE
2023 246035.196776951 NA NA 2 TRUE
2024 142109.991534802 190585901.490626 2.56216197068324 0 TRUE
2024 166341.230691563 NA NA 1 TRUE
2025 154465.547923005 NA NA 0 TRUE
