"years" "SSB" "R" "Fbar" "peel" "convergence"
1986 24165.4678444239 60022675.1982252 0.489742847850974 3 TRUE
1986 25126.5433103383 61754261.5993825 0.444292836954163 4 TRUE
1986 23477.240254703 58076695.6002827 0.642633092627649 5 TRUE
1987 59021.9215949481 32195700.5719977 0.497537514764875 0 TRUE
1987 58507.699763932 32097507.921735 0.500904895384575 1 TRUE
1987 58943.075790325 32266762.2358102 0.486218076904371 2 TRUE
1987 57897.7070174503 31816610.1433093 0.493786028990667 3 TRUE
1987 59963.9885193505 32806221.8109936 0.487827479726197 4 TRUE
1987 55525.5347560056 32898806.8357382 0.599910160167134 5 TRUE
1988 57018.5048152495 39926948.6415371 1.28255059621587 0 TRUE
1988 56653.6618784443 40195436.9223756 1.28827500742641 1 TRUE
1988 56924.4192714586 40327034.3300249 1.23572124954185 2 TRUE
1988 56159.8258446957 40101143.6221731 1.26139764911987 3 TRUE
1988 57719.394526475 41236890.1360314 1.22285861942103 4 TRUE
1988 55469.939995539 44956868.6087349 1.5245671202877 5 TRUE
1989 36922.1087880123 30480287.9480737 0.772297109082173 0 TRUE
1989 37037.0813399564 30471200.3443692 0.771755635690053 1 TRUE
1989 37476.9477467402 29601281.4115448 0.754681344622303 2 TRUE
1989 37102.8147883692 29611073.0911195 0.765316587102842 3 TRUE
1989 38384.698903665 29736823.6153732 0.746809522215406 4 TRUE
1989 39416.6070878274 27655614.4073702 0.804771212821361 5 TRUE
1990 28832.0030199495 46980112.2226957 1.21045471047937 0 TRUE
1990 28942.2935228294 47211530.2930887 1.22883354569668 1 TRUE
1990 28482.2282805375 48531738.0668063 1.14418517168513 2 TRUE
1990 28470.4046063526 49023844.6271238 1.19890853536157 3 TRUE
1990 28891.6424601556 50930186.0397811 1.11835217626332 4 TRUE
1990 29369.3085068591 57701916.3890676 1.66918096707118 5 TRUE
1991 67669.9135683891 104199314.450765 0.539827757540828 0 TRUE
1991 67815.155009154 104053194.419296 0.546442774693827 1 TRUE
1991 69700.5459618344 104351880.743628 0.482344940880686 2 TRUE
1991 69933.9799763845 105811948.934199 0.500412547287508 3 TRUE
1991 73025.4683300131 107554944.602722 0.449609488765065 4 TRUE
1991 77331.3881248558 129034454.863178 0.555082721182016 5 TRUE
1992 122084.560458073 133713838.722816 0.864031152550751 0 TRUE
1992 121943.866420756 132264501.499246 0.867234629443036 1 TRUE
1992 124104.191115084 129051512.710276 0.822393941477675 2 TRUE
1992 125485.237978341 131053742.544313 0.82437916966875 3 TRUE
1992 129284.416384248 131534582.169789 0.792846620371442 4 TRUE
1992 151959.945892746 118535299.796792 0.838005671747859 5 TRUE
1993 192312.501894599 191214663.044852 1.66525561111535 0 TRUE
1993 190811.976111604 188358119.464733 1.69478995428384 1 TRUE
1993 188696.026335109 184214859.890428 1.6889703300996 2 TRUE
1993 192366.200563823 183176629.003015 1.76539279939247 3 TRUE
1993 194532.456574156 185505219.971972 1.72847294646392 4 TRUE
1993 197056.122427066 165893230.720499 2.56561023301155 5 TRUE
1994 187301.707955919 137193591.463473 0.899801594350281 0 TRUE
1994 183988.572563242 136008664.99088 0.896516857838059 1 TRUE
1994 178218.014072664 140461429.582703 0.799534350485784 2 TRUE
1994 176835.506725807 138221966.938117 0.80548275151115 3 TRUE
1994 178574.656517624 143465916.349653 0.747825733825998 4 TRUE
1994 149890.987326829 133241928.487714 0.495137703119984 5 TRUE
1995 241099.581054447 38034453.6492346 1.67595726080963 0 TRUE
1995 238967.85882745 38228577.682177 1.68437572758845 1 TRUE
1995 246422.399402279 36928596.0090336 1.71582359705541 2 TRUE
1995 244717.24062938 37823227.9823583 1.72838029105048 3 TRUE
1995 254318.207469944 37504894.5971685 1.74569299391795 4 TRUE
1995 261215.354304389 39811194.7565907 2.24321903296763 5 TRUE
1996 109641.177009213 67865633.4567517 1.41973556464387 0 TRUE
1996 109448.516820583 67187223.2610352 1.44295791799164 1 TRUE
1996 106219.915428233 65222785.892666 1.32885951250355 2 TRUE
1996 107692.316570273 64535642.076498 1.39231210962349 3 TRUE
1996 106565.74055871 63244763.6074217 1.28767989098696 4 TRUE
1996 100764.49619151 44478322.4242593 1.60925131940634 5 TRUE
1997 110038.869178917 59517704.9766978 0.957638463370781 0 TRUE
1997 108812.775206832 59022540.6368303 0.96139636651451 1 TRUE
1997 107605.022366303 58428678.1562996 0.966634563741372 2 TRUE
1997 106240.567502799 58800703.4794425 0.974850524102858 3 TRUE
1997 106543.989186773 59574441.2433593 0.971642474635794 4 TRUE
1997 80922.043105771 58788863.2529772 1.19835645476166 5 TRUE
1998 136962.783137151 115573064.610167 1.72291932429169 0 TRUE
1998 135800.430269841 115062766.312414 1.74237473251307 1 TRUE
1998 132456.203096669 117058974.36594 1.6757562691129 2 TRUE
1998 133024.939829817 116837699.501576 1.71357040437145 3 TRUE
1998 132749.328518621 118971302.519936 1.64653201898213 4 TRUE
1998 118059.474735008 120843556.689506 1.80388690990898 5 TRUE
1999 136161.76693764 90966517.1113825 0.889364386694603 0 TRUE
1999 135238.714854987 90116231.209691 0.893417911595934 1 TRUE
1999 137132.805798063 90057079.6184676 0.894001178145113 2 TRUE
1999 137108.237789055 92304054.311931 0.903486972734012 3 TRUE
1999 140091.428672508 92125693.8641852 0.900142268236557 4 TRUE
1999 145096.194160971 106856697.978348 1.26049367516932 5 TRUE
2000 200824.001923669 82631504.4954166 1.39216028335661 0 TRUE
2000 199370.956073092 81322083.6611513 1.39930471153834 1 TRUE
2000 198648.042831382 80003070.8868087 1.3356070656618 2 TRUE
2000 202477.288332456 80868146.8858417 1.37058687314651 3 TRUE
2000 202322.758072595 79804501.3646317 1.30660506853086 4 TRUE
2000 216272.854059624 73856759.5071542 1.57958260461359 5 TRUE
2001 152413.426472738 66985469.0419469 1.93795388287771 0 TRUE
2001 150396.259189275 66704256.1549952 1.94243615504567 1 TRUE
2001 149774.166684068 68573360.2160856 1.87094182641314 2 TRUE
2001 151722.26844662 68525867.7270372 1.91130068365552 3 TRUE
2001 151743.062483876 69828977.2630168 1.83533735841087 4 TRUE
2001 149605.908513017 65727402.2597651 2.06299505998108 5 TRUE
2002 110775.971275083 77761517.479631 1.51824277168794 0 TRUE
2002 110198.742992452 78145386.304618 1.53346298769143 1 TRUE
2002 112400.219492187 78568711.1122786 1.50852572975086 2 TRUE
2002 112835.496045505 79125131.0799943 1.55493577520021 3 TRUE
2002 114914.556165068 78884723.8411851 1.5139046892772 4 TRUE
2002 111887.740879711 69119935.1018269 2.00904521601753 5 TRUE
2003 127916.377357863 110385146.413032 1.46979536286608 0 TRUE
2003 128090.093105802 111944337.92666 1.47103678194415 1 TRUE
2003 128704.655028649 113777632.790981 1.43243335000788 2 TRUE
2003 129165.195537037 115899106.479088 1.42806935722153 3 TRUE
2003 129542.551666004 116243938.827566 1.38842342387163 4 TRUE
2003 112497.954417781 121468264.09626 1.35836124872796 5 TRUE
2004 161761.166945133 169873155.019958 2.01158146266833 0 TRUE
2004 163952.825006941 172949934.775468 2.03068893808419 1 TRUE
2004 165858.695441524 182145197.810359 1.89034922331932 2 TRUE
2004 169934.48055255 184423162.235331 1.94997698321906 3 TRUE
2004 170398.603992722 189048170.923471 1.81132360326649 4 TRUE
2004 181651.259140749 223457925.286311 1.90266642207376 5 TRUE
2005 207884.317193356 69943923.5930172 1.3624767153151 0 TRUE
2005 211324.226071531 70678734.5387406 1.37791543505549 1 TRUE
2005 223861.396528952 69975564.6472708 1.35518250493948 2 TRUE
2005 226671.22029534 72783157.0855023 1.36823426619645 3 TRUE
2005 235100.231588167 71614449.2025573 1.34018765888153 4 TRUE
2005 286430.867045678 80724143.6736529 1.66390450294734 5 TRUE
2006 168922.863619952 88709246.4937929 1.56041981345296 0 TRUE
2006 170905.964108047 88631430.8918252 1.58771674293456 1 TRUE
2006 173352.575633332 87727268.3496361 1.5547084123697 2 TRUE
2006 179428.388430086 90365742.188236 1.60687432860982 3 TRUE
2006 179835.760372674 89508104.7872413 1.55792854015029 4 TRUE
2006 208595.541985842 76833871.6313278 2.07748404652157 5 TRUE
2007 129631.515250267 62321450.0886953 1.71646693399661 0 TRUE
2007 129290.721716021 62594590.6198 1.72035089797725 1 TRUE
2007 127970.67926337 62613720.7488892 1.59668117533588 2 TRUE
2007 131455.396397993 63958057.2719703 1.64987872893052 3 TRUE
2007 130750.471046678 63929311.7256761 1.52989024085701 4 TRUE
2007 114532.012473305 62211974.724742 1.69991074526585 5 TRUE
2008 81322.2059630522 135344603.918416 1.21426314349312 0 TRUE
2008 81682.4556386818 136425052.518372 1.2241929882955 1 TRUE
2008 83082.6750790871 145302911.8133 1.07989172629522 2 TRUE
2008 84752.1235670062 146922837.423651 1.118648999497 3 TRUE
2008 86396.1949379721 152687054.24856 0.990649695258808 4 TRUE
2008 83873.0995221143 186695426.234907 0.81018819034124 5 TRUE
2009 172853.686689728 104929267.217405 0.692750432103496 0 TRUE
2009 174039.868649918 106129928.001827 0.693988821785716 1 TRUE
2009 187296.359693729 112266034.072831 0.655888157126312 2 TRUE
2009 189262.551418974 114624694.023198 0.679359292498458 3 TRUE
2009 199615.676053627 117474325.888301 0.639479255010318 4 TRUE
2009 249366.731183522 158866911.371613 0.953356620415283 5 TRUE
2010 195612.138389119 110307524.937383 0.943846588522808 0 TRUE
2010 197750.050955407 110738901.984533 0.952231765134259 1 TRUE
2010 211884.759512758 112993847.397212 0.877239487919252 2 TRUE
2010 214778.391523963 116423848.947506 0.903943641257106 3 TRUE
2010 224177.39583804 116702915.222982 0.828167495788875 4 TRUE
2010 278047.739200074 160293159.259697 0.857253830176214 5 TRUE
2011 163136.06463367 81307740.2690098 0.808089362067516 0 TRUE
2011 164031.427186158 81625444.2846649 0.817740374342806 1 TRUE
2011 173633.383087656 81710303.1513183 0.790114851069251 2 TRUE
2011 177240.866258358 84293696.8586862 0.804113289729428 3 TRUE
2011 184004.91020707 83676349.8944604 0.765200866358712 4 TRUE
2011 254290.716338307 98289298.459746 1.17723252250239 5 TRUE
2012 126055.626673817 69184786.7052261 1.31677466590548 0 TRUE
2012 126324.419168352 69542220.4121279 1.31967152761466 1 TRUE
2012 129181.245999806 71827377.3580538 1.25577382128363 2 TRUE
2012 132958.713040621 73906731.2325285 1.28601054022148 3 TRUE
2012 135009.108683781 74746251.3102715 1.22363543240633 4 TRUE
2012 154744.603512084 95707420.2314869 1.31576112816975 5 TRUE
2013 93177.4249591533 169067821.428931 0.970654050003535 0 TRUE
2013 93707.3638517182 169394048.735744 0.991139428390031 1 TRUE
2013 96959.337139021 178262073.802623 0.892149969637714 2 TRUE
2013 99667.2653535765 179782256.315861 0.960077928771394 3 TRUE
2013 101587.165326653 183531193.002964 0.845788662455426 4 TRUE
2013 129610.18288888 241273975.280298 1.45151851891065 5 TRUE
2014 198005.707554406 168417412.707763 0.480736005631899 0 TRUE
2014 197973.395259819 169932151.656988 0.484328236241549 1 TRUE
2014 210377.182460325 173453191.815965 0.466163419702096 2 TRUE
2014 211089.094414427 177201042.776537 0.464490286119723 3 TRUE
2014 219157.782357057 181010232.907602 0.454652195791831 4 TRUE
2014 269877.800822863 221244764.997037 0.447126733857692 5 TRUE
2015 288971.922278185 127532611.517808 1.03021513546607 0 TRUE
2015 290499.380992262 128292909.241782 1.0472396478869 1 TRUE
2015 301609.161088259 128035006.323012 1.07481586871785 2 TRUE
2015 307338.122307786 132637289.765182 1.11075812024508 3 TRUE
2015 314942.935429518 139043682.542654 1.13339816042502 4 TRUE
2015 403425.383907668 148996462.392087 2.04474430461649 5 TRUE
2016 230052.204011443 164678787.002232 2.04468118265653 0 TRUE
2016 230817.13255103 166405130.412358 2.05596599874333 1 TRUE
2016 230037.114389979 162842903.69951 2.00381662116117 2 TRUE
2016 233617.676539526 167035770.702239 2.03260998170956 3 TRUE
2016 233564.961507059 166642328.840521 1.98221774233272 4 TRUE
2016 201716.694972072 154278288.236624 1.94947966354581 5 TRUE
2017 173475.993953041 213526062.069433 1.13087274435758 0 TRUE
2017 175807.341030351 215877269.154107 1.14417203489918 1 TRUE
2017 173292.512096357 213706102.458409 1.0775778159796 2 TRUE
2017 176893.956256972 218980837.112632 1.11663626078581 3 TRUE
2017 173967.350511672 221654802.902661 1.03129324836687 4 TRUE
2017 164693.099600232 222735728.973902 1.34002036878388 5 TRUE
2018 216505.161776379 197415500.364799 1.11951817854902 0 TRUE
2018 219237.885703132 200081660.261401 1.14152533455798 1 TRUE
2018 218484.035285551 199122360.110269 1.10091416288475 2 TRUE
2018 221985.896500979 210311467.102049 1.12424703984215 3 TRUE
2018 222580.744826607 209703569.493905 1.07492417327782 4 TRUE
