"years" "SSB" "R" "Fbar" "peel" "convergence"
1988 55764.509538249 42046541.492382 1.2895416883844 0 TRUE
1988 55562.7496338156 41277617.7747047 1.31457204415229 1 TRUE
1988 54730.3846938255 48965615.7348433 1.37217345237316 2 TRUE
1988 53252.3832965314 46918189.966362 1.39342091524879 3 TRUE
1988 56610.5009405012 50330003.6103761 1.34422925971144 4 TRUE
1988 57027.5085315672 49437913.3613301 1.38543844312826 5 TRUE
1989 38310.3585860447 37158914.1351809 0.63126395534991 0 TRUE
1989 37566.551953088 35886485.814768 0.64754510189907 1 TRUE
1989 42710.1392162185 36920535.1063085 0.627555251273949 2 TRUE
1989 40896.9595444048 35783936.7512592 0.650506173280044 3 TRUE
1989 44126.6650978378 38264222.956219 0.617114259439528 4 TRUE
1989 43162.7657503204 37393706.6917693 0.645672213466741 5 TRUE
1990 35364.4952772874 54601774.9686551 1.37335149775366 0 TRUE
1990 34374.344262956 52681137.0306597 1.36795397751267 1 TRUE
1990 37695.4661312997 64875346.3545349 1.62812624138719 2 TRUE
1990 36104.0945037769 64013691.5155964 1.62654041342856 3 TRUE
1990 39049.3383154273 67263344.2939555 1.59412528891308 4 TRUE
1990 37903.6779785091 67464153.0559607 1.60330696501995 5 TRUE
1991 79159.8438914011 111855564.982519 0.736667739828034 0 TRUE
1991 76894.5438334017 112842746.020844 0.755773347755951 1 TRUE
1991 89507.4640004309 136541595.524861 0.771206558377306 2 TRUE
1991 88172.2403317323 135054274.217854 0.777072779786702 3 TRUE
1991 93097.5273411274 143605649.769011 0.714423205062436 4 TRUE
1991 92945.5358769998 145450012.621567 0.716626415143525 5 TRUE
1992 130297.979029333 125272829.939198 0.836000036753833 0 TRUE
1992 130458.169495679 126463692.939436 0.839203353445716 1 TRUE
1992 157746.437115106 103456439.336612 0.845939415582382 2 TRUE
1992 155896.008001054 102769483.988964 0.850880630786463 3 TRUE
1992 166861.97699419 110393339.9306 0.821259195583404 4 TRUE
1992 168647.703832474 110865717.618354 0.838325086823737 5 TRUE
1993 191910.414686453 183506004.47208 1.73502828870403 0 TRUE
1993 194483.066819291 182514111.077559 1.76711455450743 1 TRUE
1993 182336.601415741 168480708.385751 2.35110767892369 2 TRUE
1993 180720.327354564 164793792.018476 2.36800430510581 3 TRUE
1993 194689.046701404 179005327.113867 2.31184860160796 4 TRUE
1993 195543.430836378 181632307.155471 2.3275203452077 5 TRUE
1994 183836.26732641 131876046.09024 0.859519169708877 0 TRUE
1994 184004.234662327 131503083.239456 0.871892447875075 1 TRUE
1994 153604.51752094 129651207.67266 0.488157399471008 2 TRUE
1994 150473.408272658 127803477.605803 0.491304512239598 3 TRUE
1994 163862.925720648 137757723.978069 0.469206361851861 4 TRUE
1994 165811.45074456 138524544.847695 0.483273852207622 5 TRUE
1995 243438.610334987 34644427.7572267 1.63875889283599 0 TRUE
1995 243694.453372195 34875155.9692282 1.6313100265609 1 TRUE
1995 261515.049654859 37453181.95282 2.11076814287518 2 TRUE
1995 256717.36435897 37333436.2896334 2.10648834162639 3 TRUE
1995 279632.846374227 39394588.8486903 2.09077093477302 4 TRUE
1995 281213.407736647 39935606.2011492 2.10016824029662 5 TRUE
1996 110048.298112268 67532551.4850626 1.45444955926354 0 TRUE
1996 112555.325037158 69445545.7587825 1.51238369987013 1 TRUE
1996 97996.0259510669 44215427.2641271 1.51392962050102 2 TRUE
1996 97450.1164178104 43904328.1953525 1.53138751164291 3 TRUE
1996 103895.094870985 46719680.9581879 1.47602675765114 4 TRUE
1996 105144.252966317 47419344.968943 1.49761581667845 5 TRUE
1997 109796.176019066 57893378.4312016 0.936920593131457 0 TRUE
1997 111857.698474252 58082466.7859089 0.931980239188535 1 TRUE
1997 80426.8878855597 57137878.6091103 1.15449437016557 2 TRUE
1997 79677.4600073408 56597523.9115644 1.15850135949572 3 TRUE
1997 85601.318971033 60524962.4971429 1.13239757055835 4 TRUE
1997 86464.4156300113 60986592.2778068 1.14360580006327 5 TRUE
1998 139250.34375203 122592935.814627 1.66079054259702 0 TRUE
1998 142175.639749365 123331966.023189 1.69485111440223 1 TRUE
1998 116253.478524585 119927318.957457 1.69623402136142 2 TRUE
1998 115194.34170094 119020925.245373 1.70588969064202 3 TRUE
1998 123571.099746869 126333417.036763 1.66639572533836 4 TRUE
1998 124543.583903143 128098879.71188 1.68021684785276 5 TRUE
1999 148940.164208196 98097474.962276 0.933348673366479 0 TRUE
1999 150069.227705032 99492294.3310393 0.931993276884872 1 TRUE
1999 146040.507786198 107824178.09653 1.21047235255756 2 TRUE
1999 144854.606569149 107294544.337964 1.21777941106251 3 TRUE
1999 154432.940794213 113804021.897846 1.17917046850443 4 TRUE
1999 156238.52130198 115390376.569749 1.19401484905015 5 TRUE
2000 220093.23542721 82135919.8221263 1.45626529489146 0 TRUE
2000 224391.884876308 83483713.6411171 1.496770362892 1 TRUE
2000 219193.761886808 73630518.7113468 1.50599231714414 2 TRUE
2000 217798.177705448 73085982.6051083 1.51850398779391 3 TRUE
2000 232528.34182782 78204138.187037 1.47587755960439 4 TRUE
2000 235343.425572155 78729754.0763614 1.49738691505927 5 TRUE
2001 157641.274513755 65620014.9246792 1.85690716463173 0 TRUE
2001 160033.93024673 65426911.7986785 1.89282221630413 1 TRUE
2001 151054.761276479 62806757.9219982 1.94337098363637 2 TRUE
2001 149753.80419737 62229167.7190974 1.9519110531872 3 TRUE
2001 161048.026675321 66305128.6870521 1.92147532862976 4 TRUE
2001 162005.219470814 66492886.9783993 1.93503365524966 5 TRUE
2002 116718.565211857 77673870.191044 1.59541995456483 0 TRUE
2002 117477.221494976 78998553.1475817 1.61147258720943 1 TRUE
2002 110342.883430348 67718928.8171796 1.89766269240744 2 TRUE
2002 109340.17116113 67606932.9493874 1.90691510025004 3 TRUE
2002 116952.482151103 70958093.8385032 1.86840414876537 4 TRUE
2002 117336.285425134 71815515.1237496 1.88051278465834 5 TRUE
2003 130694.486959204 103588578.854314 1.38725174692969 0 TRUE
2003 133082.758283865 103343247.078956 1.41816741368637 1 TRUE
2003 111843.58354797 117876293.446752 1.2859081563747 2 TRUE
2003 111431.047891332 117543666.080074 1.29722991276729 3 TRUE
2003 117784.91181789 124079255.023304 1.2516724381945 4 TRUE
2003 118893.530530854 124842048.72363 1.2692353292896 5 TRUE
