"years" "SSB" "R" "Fbar" "peel" "convergence"
1989 39416.6874819623 27655744.4944746 0.804771355936326 5 TRUE
1990 28831.8602304957 46979830.7167153 1.21045838989644 0 TRUE
1990 28942.2471855562 47211708.4324037 1.22883302098916 1 TRUE
1990 28482.2749886192 48531763.3400069 1.14419895231139 2 TRUE
1990 28470.267456054 49023684.1357997 1.19889826580429 3 TRUE
1990 28891.602619126 50930316.2447832 1.11835107329996 4 TRUE
1990 29369.4071205661 57702255.3116458 1.66918934312941 5 TRUE
1991 67669.4959171033 104199656.124205 0.539825190825198 0 TRUE
1991 67815.3700471526 104053124.229978 0.546453927572359 1 TRUE
1991 69700.4611859182 104352998.45366 0.482337167931179 2 TRUE
1991 69933.8602245823 105811937.529892 0.500410637071165 3 TRUE
1991 73025.6046018576 107555218.730879 0.449607364516155 4 TRUE
1991 77331.7194265335 129035511.921918 0.555082192068364 5 TRUE
1992 122084.822783717 133713863.683308 0.864026907221968 0 TRUE
1992 121943.65058303 132265471.168029 0.867231235861364 1 TRUE
1992 124105.447294603 129052718.953492 0.822405753534657 2 TRUE
1992 125485.211872823 131053293.702784 0.824378059012044 3 TRUE
1992 129284.783420259 131535318.400289 0.792850687262763 4 TRUE
1992 151961.081695735 118535610.324268 0.838014983940041 5 TRUE
1993 192312.937108556 191214823.931189 1.66526511196901 0 TRUE
1993 190813.182348816 188356592.95692 1.69479928271548 1 TRUE
1993 188697.355765612 184215003.749879 1.68897709597337 2 TRUE
1993 192365.751771904 183176021.402536 1.7653892156895 3 TRUE
1993 194533.153783776 185504453.576643 1.72847335126531 4 TRUE
1993 197056.507039026 165892867.106646 2.56561451729154 5 TRUE
1994 187301.622371525 137193576.867857 0.899799627265181 0 TRUE
1994 183987.479720793 136007483.663734 0.896521542960075 1 TRUE
1994 178218.264400442 140461844.253821 0.799539991291919 2 TRUE
1994 176835.024505181 138222092.069893 0.805481117477262 3 TRUE
1994 178574.173388554 143465998.590465 0.747822977215531 4 TRUE
1994 149890.582751951 133241215.548226 0.495137288098384 5 TRUE
1995 241099.874919815 38034171.0052196 1.67596808298522 0 TRUE
1995 238965.671264532 38228755.5587769 1.68436297722758 1 TRUE
1995 246422.439422114 36929150.4357911 1.71582100297691 2 TRUE
1995 244717.134589935 37823180.9752946 1.72837556366144 3 TRUE
1995 254318.047877347 37504876.8454937 1.7456915438947 4 TRUE
1995 261214.283107581 39810909.3593706 2.24322022044981 5 TRUE
1996 109640.385223739 67865757.1276733 1.41972798199572 0 TRUE
1996 109448.992339547 67187322.1688792 1.44296754376696 1 TRUE
1996 106220.889676437 65223590.7415566 1.32886810753571 2 TRUE
1996 107692.505514184 64535704.7737764 1.39231493820347 3 TRUE
