"years" "SSB" "R" "Fbar" "peel" "convergence"
1994 184164.695789436 136071176.891334 0.839482898095179 1 TRUE
1994 152982.479250723 128366880.858466 0.490263330500121 2 TRUE
1994 152735.844402009 128712775.496914 0.4841361857119 3 TRUE
1994 160772.185326954 133095916.245727 0.467863035729611 4 TRUE
1994 162713.758640046 133405919.158015 0.477969127054702 5 TRUE
1995 247602.600145384 35220526.5690454 1.67973542014415 0 TRUE
1995 249027.670518769 35194046.0188288 1.69047519980055 1 TRUE
1995 259602.262062765 37793500.7268839 2.1058386834327 2 TRUE
1995 260098.640846177 38054794.2324043 2.09525520786497 3 TRUE
1995 272653.644694607 38785896.9317017 2.07057897754129 4 TRUE
1995 274312.228797371 38996079.4922673 2.07549165301381 5 TRUE
1996 108469.312481882 68863381.7526695 1.45204682076045 0 TRUE
1996 109335.598319392 68925006.8472012 1.47158964184435 1 TRUE
1996 98416.7271937833 44431395.6109366 1.51397869417824 2 TRUE
1996 99206.7062971568 44699851.0408135 1.51518061154521 3 TRUE
1996 102828.668963034 45901286.9622866 1.46935480149813 4 TRUE
1996 103908.61685125 46362157.6014271 1.48625242067201 5 TRUE
1997 110289.854221818 59448691.096611 0.935487842602495 0 TRUE
1997 110307.548860691 58896311.313951 0.93776692335329 1 TRUE
1997 80487.2301406826 56888761.6658695 1.16090305342954 2 TRUE
1997 80998.7320229993 57178987.6265896 1.1547626061694 3 TRUE
1997 84171.0105958044 58884061.9687031 1.12685733332526 4 TRUE
1997 84890.9235036766 59053136.6438239 1.13276039557055 5 TRUE
1998 140867.785317626 124734495.271881 1.6612244635172 0 TRUE
1998 140587.368981225 125445597.028791 1.67644620770031 1 TRUE
1998 115448.613606015 121191533.25147 1.68856981326425 2 TRUE
1998 116236.937920989 121633063.900916 1.68700102354431 3 TRUE
1998 120572.381922295 124931377.870953 1.65077147178359 4 TRUE
1998 121360.237101902 125815031.465949 1.66190360676036 5 TRUE
1999 149609.828905419 100100098.508836 0.927626903108717 0 TRUE
