"years" "SSB" "R" "Fbar" "peel" "convergence"
2021 145283.484333486 155608821.321006 1.84929264058982 1 TRUE
2021 144880.190485034 157148678.757177 1.73216973935639 2 TRUE
2021 151941.744055836 102914920.168631 2.23408463179552 3 TRUE
2021 160298.180184485 NA NA 4 TRUE
2022 160119.640929824 138601926.497975 0.579688964284244 0 TRUE
2022 160052.470458577 151039631.324341 0.589918454210318 1 TRUE
2022 162258.07547523 202640069.225796 0.853050651423456 2 TRUE
2022 109239.376472691 NA NA 3 TRUE
2023 186057.49948519 114340385.766294 2.87709718566855 0 TRUE
2023 196286.082499365 82738218.9576146 2.88822564241142 1 TRUE
2023 230218.632304605 NA NA 2 TRUE
2024 105796.508963901 214232033.203458 0.48665645757749 0 TRUE
2024 84229.1174297424 NA NA 1 TRUE
2025 231694.09486928 NA NA 0 TRUE
