"years" "SSB" "R" "Fbar" "peel" "convergence"
1985 53816.3924134946 13696763.5242725 1.54642728383132 4 TRUE
1985 54466.1403574557 13849960.5062987 1.54137493935027 5 TRUE
1986 26423.8709259525 54249794.4661354 0.645552407764243 0 TRUE
1986 26664.5906183923 54533826.1826411 0.658471779876245 1 TRUE
1986 26711.7109219559 54725424.183517 0.643894029224735 2 TRUE
1986 26394.6028001467 54344377.3739206 0.663390694718216 3 TRUE
1986 26686.5332772366 55853418.9559822 0.628199070194656 4 TRUE
1986 27067.3109314994 56869284.3225355 0.626289042981032 5 TRUE
1987 51199.817722662 29252758.9184989 0.49054827483534 0 TRUE
1987 51426.0039409325 29377580.2642124 0.489553541223583 1 TRUE
1987 51719.1545100795 29102934.6358132 0.485073468429636 2 TRUE
1987 51201.548275997 27735370.1858506 0.491408747317281 3 TRUE
1987 52778.0020901403 28129062.0291865 0.497874990323496 4 TRUE
1987 53738.109757682 28486790.7466936 0.495326966323262 5 TRUE
1988 51312.7721181657 38819951.0861982 1.34486096053391 0 TRUE
1988 51710.3175174719 39544758.1109605 1.35438719878323 1 TRUE
1988 51812.6706100283 39846277.4717309 1.3373811048196 2 TRUE
1988 50467.0412937775 38205359.6352683 1.34100791120828 3 TRUE
1988 51457.4068068377 39113596.0194294 1.31504002879974 4 TRUE
1988 52393.7263652437 39579860.0899347 1.31771066734977 5 TRUE
1989 34368.486397279 40268460.5774386 0.275796824924271 0 TRUE
1989 34897.3568512238 40183795.3360136 0.277623073665664 1 TRUE
1989 35256.9747863077 39977169.0903767 0.276033487079372 2 TRUE
1989 33881.3017421417 39604983.3630737 0.27210992556041 3 TRUE
1989 34867.5270119696 40790815.2958152 0.260930004081197 4 TRUE
1989 35325.7733362756 41280095.8652023 0.262583428308731 5 TRUE
1990 39722.5465776635 50964529.8425757 1.43907834640381 0 TRUE
1990 39968.7499191046 51290904.6104712 1.44803442339402 1 TRUE
1990 40047.5081205464 51943567.0451187 1.4323217087737 2 TRUE
1990 39246.1915511542 52029385.7971184 1.43249859168258 3 TRUE
1990 40518.3427293561 53328145.2103088 1.42372919960585 4 TRUE
1990 41010.3541096517 54030524.6338063 1.42343952774907 5 TRUE
1991 73959.8868425714 98086397.0921037 0.657655400422828 0 TRUE
1991 74444.557778449 99072912.5004198 0.661121726230654 1 TRUE
1991 75497.4441942785 100729356.827434 0.646112154173881 2 TRUE
1991 75588.6274436191 100789800.584572 0.671963138881031 3 TRUE
1991 77622.699047402 102496710.665254 0.653906609145696 4 TRUE
1991 78724.8281674479 104399247.303769 0.643649387417386 5 TRUE
1992 113553.628474761 119814474.31589 0.779873144156372 0 TRUE
1992 114712.248911551 118783431.799478 0.782647390012222 1 TRUE
1992 116997.929270487 116558019.461659 0.781383874406836 2 TRUE
1992 116673.346292439 119031527.704174 0.77928481226425 3 TRUE
1992 119271.967584876 119552658.185708 0.77068161316626 4 TRUE
1992 121695.337917337 121803810.959148 0.765470253198982 5 TRUE
1993 179418.214161172 172400692.148351 1.63619198000907 0 TRUE
1993 179073.647354668 171720529.795037 1.65308470473433 1 TRUE
1993 177797.370923974 172407173.877654 1.63044642295413 2 TRUE
1993 180906.464875587 173055706.589044 1.6554387809945 3 TRUE
1993 182753.785918225 177891129.884246 1.63284596192791 4 TRUE
1993 186656.038004456 181437526.070461 1.62992859167836 5 TRUE
1994 155606.300836311 128448005.287385 0.778742401818061 0 TRUE
1994 154980.578169282 128007951.293794 0.775664108490654 1 TRUE
1994 155958.266995555 131260452.391632 0.755685190835575 2 TRUE
1994 156872.354649375 130814415.533318 0.763972948189134 3 TRUE
1994 161198.681419053 135578570.078598 0.750220002904826 4 TRUE
1994 164782.509737605 137982892.002147 0.744306273374729 5 TRUE
