"years" "SSB" "R" "Fbar" "peel" "convergence"
2002 100269.484016242 65253830.686554 1.4313634630403 0 TRUE
2002 101250.479309265 65876391.5328246 1.42572193148118 1 TRUE
2002 102766.93176423 66538912.6672393 1.40589164045498 2 TRUE
2002 103172.632619509 67885697.5480155 1.42622087378804 3 TRUE
2002 104557.231092411 68415746.0969153 1.40420576342421 4 TRUE
2002 105908.98740745 69191995.8232837 1.40232912759608 5 TRUE
2003 115087.588688505 103271693.679946 1.27220140756839 0 TRUE
2003 116469.524824105 103988884.540412 1.27095621177697 1 TRUE
2003 117859.256907447 106119633.459558 1.24677222000887 2 TRUE
2003 119714.023537902 108018523.150968 1.26064669765472 3 TRUE
2003 121256.810674673 109195717.875381 1.24361778666159 4 TRUE
2003 123210.713830897 111318030.921496 1.21621723271543 5 TRUE
2004 156321.210715982 166073041.655392 1.71332513197112 0 TRUE
2004 157748.2380032 166563348.006174 1.71376296251597 1 TRUE
2004 160872.614225227 172984542.062336 1.66739557044789 2 TRUE
2004 163804.694671464 174386789.823971 1.70148071994774 3 TRUE
2004 165955.853967894 178736985.868216 1.66394570606776 4 TRUE
2004 170539.861025324 182777725.496217 1.64883198773987 5 TRUE
2005 201994.933296482 61502079.7184349 1.22322487782542 0 TRUE
2005 202992.345788664 62357600.183264 1.21069480041381 1 TRUE
2005 211011.476011851 63588031.3948513 1.19159931473768 2 TRUE
2005 212563.827093789 64571395.1696596 1.20780487671778 3 TRUE
2005 218633.922926468 64626345.8317498 1.20278630489035 4 TRUE
2005 225078.760871933 66094340.9208204 1.20523458132928 5 TRUE
2006 147603.486061309 78055504.5026421 1.52417456794835 0 TRUE
2006 150173.377813745 78370346.4737639 1.53398441907632 1 TRUE
2006 154843.932626564 78603076.73908 1.52410576195945 2 TRUE
2006 156211.751213108 81923699.9915733 1.52188189441943 3 TRUE
2006 157950.88595688 82006274.8890801 1.49263177539891 4 TRUE
2006 162709.694426561 83409741.0994605 1.48634378934964 5 TRUE
2007 125222.620121142 60360093.4442724 1.22200380107849 0 TRUE
2007 125901.122853332 61679322.1153167 1.1939985386134 1 TRUE
2007 126710.58975136 62375924.9787338 1.14406395027653 2 TRUE
2007 131694.805131939 63738510.7187529 1.21325328594493 3 TRUE
2007 132574.345258228 64028398.1995032 1.18874611170276 4 TRUE
2007 135675.873252204 64656959.1484807 1.20597271470077 5 TRUE
2008 96721.6958564922 123111719.271415 1.15323835471652 0 TRUE
2008 99293.2858788047 123706420.550196 1.17931454093132 1 TRUE
2008 101229.475452276 127926965.73327 1.12443062828119 2 TRUE
2008 102293.232951643 131883075.583606 1.12241201597356 3 TRUE
2008 103153.470774409 135604625.502245 1.06150047779636 4 TRUE
2008 104402.592903938 140048432.088029 1.00701744717478 5 TRUE
2009 157003.317819037 93141357.6885242 0.641496214176572 0 TRUE
2009 157596.499524941 94618073.6245188 0.625292041084086 1 TRUE
2009 163801.573314383 98373976.1804492 0.594702885852978 2 TRUE
2009 168928.714405952 100980717.177547 0.626110606329272 3 TRUE
2009 175116.488079912 103332599.894926 0.614549293725538 4 TRUE
2009 182696.657154386 106952761.442404 0.610696768792803 5 TRUE
2010 152725.704916675 93887341.9773247 0.700315377753955 0 TRUE
2010 155537.587901536 94951985.2979519 0.697296535061593 1 TRUE
2010 163065.605839909 96398305.8333067 0.669659218364372 2 TRUE
2010 166000.652059675 100402048.075015 0.688767280951571 3 TRUE
2010 171150.886233905 101533289.726376 0.671566301336069 4 TRUE
2010 178294.190199271 105042038.330108 0.661775052515395 5 TRUE
2011 141428.473511285 66833410.0362971 0.739339069421104 0 TRUE
2011 143713.758046089 67305797.330889 0.746981808556467 1 TRUE
2011 149092.634817207 68040571.1134836 0.726764257119287 2 TRUE
2011 152985.659020074 71068941.3157384 0.734382492224828 3 TRUE
2011 156750.461888328 71599521.4496478 0.715136821556707 4 TRUE
2011 163462.610558251 73023354.1591822 0.701650262194495 5 TRUE
2012 102004.09442778 57808392.4939772 1.11295578786463 0 TRUE
2012 102816.017761524 58662222.9468789 1.10554804378391 1 TRUE
2012 105442.445660836 59913232.4906318 1.06694561753305 2 TRUE
2012 109369.571638977 61941432.3343394 1.10515389355148 3 TRUE
2012 111620.746831362 62814907.7791306 1.07937396676448 4 TRUE
2012 115897.572737987 64748051.3085177 1.07386124577984 5 TRUE
2013 80774.9730294938 148629050.954404 0.627200147630079 0 TRUE
2013 82062.3983675903 149910809.943875 0.631237401283277 1 TRUE
2013 84505.5970597091 153999636.436538 0.591270213801782 2 TRUE
2013 86695.8926403037 156705950.886573 0.63084384493306 3 TRUE
2013 88479.0590489181 158766529.65964 0.591126557258794 4 TRUE
2013 91570.2455778822 161608622.988538 0.595630228201896 5 TRUE
2014 185989.581752939 167713027.614719 0.46811660972403 0 TRUE
2014 187766.954986022 169765880.885878 0.467574881428651 1 TRUE
2014 194222.270389897 175741445.567234 0.450606237934619 2 TRUE
2014 196618.379287668 181387367.557133 0.449209947116469 3 TRUE
2014 201053.005529384 187973403.587477 0.433971020918944 4 TRUE
2014 205326.040729563 190364987.679351 0.420043769548219 5 TRUE
2015 263265.29017123 124778669.998974 1.0011228302187 0 TRUE
2015 266430.29887821 125340787.44118 1.01804942378806 1 TRUE
2015 276527.982221309 131197304.188934 1.01954456954579 2 TRUE
2015 284038.702212991 136472395.29182 1.05566528300836 3 TRUE
2015 293716.838801465 140416225.979908 1.05762072096403 4 TRUE
2015 300287.801388952 141821074.373119 1.08479432951756 5 TRUE
2016 210726.098411079 159295489.0446 1.92624883192858 0 TRUE
2016 211830.41973152 163223448.227889 1.9076119811548 1 TRUE
2016 218928.729270945 165749869.091751 1.89616617823354 2 TRUE
2016 222656.352281475 169090325.543319 1.92673186721823 3 TRUE
2016 227058.373667429 169680999.228531 1.9265015647534 4 TRUE
2016 226613.365487001 165619365.30585 1.91448032562054 5 TRUE
2017 161762.594109031 220487301.791564 0.934354533899875 0 TRUE
2017 166773.002463437 224756416.142349 0.942367768993376 1 TRUE
2017 169713.125140526 228935953.698387 0.914744646434002 2 TRUE
2017 171989.06725825 234045184.172963 0.939641881444587 3 TRUE
2017 171313.983909225 234000689.457995 0.904010326540434 4 TRUE
2017 166976.258956633 239991726.326061 0.893580362245178 5 TRUE
2018 210722.808717438 188589519.662829 1.0897755363221 0 TRUE
2018 215748.512706801 191348487.399687 1.10660965773924 1 TRUE
2018 220058.084631025 194372639.314809 1.08769362402643 2 TRUE
2018 222830.88273866 202966237.766897 1.09759850147647 3 TRUE
2018 222737.702072255 204053363.262984 1.07632837801032 4 TRUE
2018 225214.439113213 216226528.224161 1.03842992319266 5 TRUE
2019 201162.698978117 171539210.706949 0.915761558449018 0 TRUE
2019 204531.564364065 174963705.604712 0.918113596416623 1 TRUE
2019 207613.642027814 184251793.975326 0.877634099473309 2 TRUE
2019 213321.403918525 180387326.03637 0.882085381791896 3 TRUE
2019 212997.365849108 189535885.155747 0.881791627685258 4 TRUE
2019 224224.850767144 259059600.137186 0.557926591263729 5 TRUE
2020 258922.571588425 131599048.024628 1.32914797423816 0 TRUE
2020 264511.579095231 134091739.974363 1.33907800314986 1 TRUE
2020 277045.464014526 131447823.789239 1.30207478397655 2 TRUE
2020 275536.117205827 136883290.987573 1.31292103970417 3 TRUE
2020 282090.152860608 110969250.071555 0.943814778099483 4 TRUE
2020 391117.014389424 NA NA 5 TRUE
2021 134711.930191889 135836971.323284 1.34677167961373 0 TRUE
2021 137745.432235442 133603605.566277 1.35377569647731 1 TRUE
2021 138546.496752728 136397002.188104 1.35065243389606 2 TRUE
2021 140186.634009718 83959441.6762257 1.82461264874382 3 TRUE
2021 142288.116157518 NA NA 4 TRUE
2022 135835.785946254 166700869.532026 0.466006212787496 0 TRUE
2022 135248.664086719 172204181.281359 0.505541429182571 1 TRUE
2022 136440.968799507 182451783.167953 0.587995859432071 2 TRUE
2022 85153.3243836675 NA NA 3 TRUE
2023 201999.15410178 102289469.876822 2.3644858974458 0 TRUE
2023 204607.930251059 74488308.5209542 2.45065890010461 1 TRUE
2023 209674.760671979 NA NA 2 TRUE
2024 94930.423458459 234360879.132159 0.577134419296402 0 TRUE
2024 73798.6588666646 NA NA 1 TRUE
2025 229209.871824269 NA NA 0 TRUE
