"years" "SSB" "R" "Fbar" "peel" "convergence"
1982 131783.646544334 42896100.1120858 1.29668445464418 4 TRUE
1982 132414.046487195 42657894.2027088 1.28649851629147 5 TRUE
1983 81797.679772963 38268526.737102 1.79972450508011 0 TRUE
1983 81183.6177752938 39015689.8855059 1.85625376382748 1 TRUE
1983 77326.4152414285 39491107.5795875 1.97932703409192 2 TRUE
1983 77211.465719153 39129991.0942837 1.96666243603025 3 TRUE
1983 77902.3209022211 39567883.9977657 1.95743624713951 4 TRUE
1983 78170.019552369 39479726.4302054 1.95703506002988 5 TRUE
1984 51062.4510176497 19299710.7110547 1.51276343018638 0 TRUE
1984 51099.4035226388 19677311.9320885 1.52699097917742 1 TRUE
1984 49947.2541783497 19725579.7046438 1.56889694189674 2 TRUE
1984 49660.4530173934 19594784.4602355 1.57309670982117 3 TRUE
1984 50339.0160551955 19860220.2822325 1.57428617331067 4 TRUE
1984 50380.978195798 20080263.7557962 1.56154765834824 5 TRUE
1985 51027.494246622 14304724.3666029 1.53629034429578 0 TRUE
1985 52036.6879602255 14359197.3549475 1.57333476104293 1 TRUE
1985 52511.5156791807 13849025.8818603 1.66388465874149 2 TRUE
1985 51828.1341905768 13871736.3654795 1.66259407210519 3 TRUE
1985 52541.0387709569 13966919.0701296 1.65241742373624 4 TRUE
1985 53275.8703119114 14200120.0635046 1.63928313257691 5 TRUE
1986 26940.1792434162 53854230.3632936 0.716611189841747 0 TRUE
1986 27030.9410175256 53819598.1649322 0.731095276400966 1 TRUE
1986 26140.7765295712 52665832.0608121 0.764377454268751 2 TRUE
1986 26001.5939420037 52174906.9627903 0.770917555886523 3 TRUE
1986 26330.611872817 52854372.9257052 0.761540612652963 4 TRUE
1986 26918.3007626489 53173949.8018494 0.767638998819334 5 TRUE
1987 50312.0155996972 28732172.6787321 0.526615925099823 0 TRUE
1987 50255.7456762833 29516592.5369922 0.541500866401831 1 TRUE
1987 49009.8230304178 29693869.0999286 0.588162648187968 2 TRUE
1987 48534.0804412505 29191988.1367761 0.589992124879478 3 TRUE
1987 49246.5758857775 29510027.5924363 0.591177774421835 4 TRUE
1987 49629.8639649509 29725691.6163168 0.593143931867879 5 TRUE
1988 49588.3790321031 37590797.7724678 1.35332360416934 0 TRUE
1988 50019.4792888711 39345584.8048463 1.38634162903869 1 TRUE
1988 49040.6576951681 41796693.2582962 1.46543829761684 2 TRUE
1988 48269.7155119451 40768140.2046687 1.46263966396244 3 TRUE
1988 48871.0438799106 41423867.2803184 1.4553694818714 4 TRUE
1988 49255.9653158241 42393405.4137682 1.44683827903955 5 TRUE
1989 33088.2833700296 39701797.2531775 0.367925875302709 0 TRUE
1989 34210.0968367965 40265967.2361285 0.3616889193027 1 TRUE
1989 35437.9509672714 39267572.0130367 0.352632503596795 2 TRUE
1989 34610.6654649908 39481829.6313525 0.353546797463746 3 TRUE
1989 35225.605644643 40306768.3254885 0.350596075129647 4 TRUE
1989 36042.0605045191 41354599.3792053 0.34002424360966 5 TRUE
1990 37581.7636892513 48912639.9352465 1.4143098161258 0 TRUE
1990 38633.3810392029 51858642.1052379 1.47173604697833 1 TRUE
1990 39087.0053276995 61065361.6754974 1.62631281577106 2 TRUE
1990 38777.5519341563 60761956.8843457 1.62052247080942 3 TRUE
1990 39574.9092756024 61625989.4849435 1.62104943013404 4 TRUE
1990 40738.2188239527 62755694.4331326 1.62052834104716 5 TRUE
1991 70993.1366511819 93901022.5546567 0.74638743729405 0 TRUE
1991 74261.3408380421 95866143.7957211 0.739798957604311 1 TRUE
1991 83893.7821085147 111225200.506026 0.711800009633334 2 TRUE
1991 83495.8250806911 110827950.494831 0.701606774893017 3 TRUE
1991 84778.2550979082 112349692.924281 0.692554474258231 4 TRUE
1991 86562.1999462923 113986518.57624 0.691483918902481 5 TRUE
1992 106551.528559508 126114543.410732 0.770431253394389 0 TRUE
1992 109835.205168575 120906117.959222 0.77767266134872 1 TRUE
1992 128759.087562442 108812237.694196 0.838672190512639 2 TRUE
1992 128402.967122506 110522337.18569 0.829283882054584 3 TRUE
1992 130486.431461895 112092724.616556 0.822156356465505 4 TRUE
1992 132673.914094064 112971172.972395 0.811327029916995 5 TRUE
1993 183649.012121059 171380833.522647 1.67402287958733 0 TRUE
1993 179259.48920214 167177583.998645 1.78401796427448 1 TRUE
1993 172535.723946964 150387757.48041 2.15251122832014 2 TRUE
1993 174397.254848905 149875075.361767 2.14916844819648 3 TRUE
1993 177339.531882828 152252526.251962 2.1399964715078 4 TRUE
1993 179907.786893517 154901749.233492 2.12566871631003 5 TRUE
1994 154169.143732517 125784477.605431 0.843700190972601 0 TRUE
1994 147499.955716047 124454142.522502 0.795723311706216 1 TRUE
1994 126357.982153078 120533572.475009 0.526606810488866 2 TRUE
1994 126125.964149406 121271916.207027 0.521765821657287 3 TRUE
1994 128509.58053504 123281112.836356 0.516322948937327 4 TRUE
1994 131195.65403429 124108947.261697 0.512990459347388 5 TRUE
1995 208407.811963266 33064248.4214311 1.67974385512445 0 TRUE
1995 208651.748128032 32961369.2706717 1.77038192062266 1 TRUE
1995 215065.436782719 35686304.8905508 2.02166248268003 2 TRUE
1995 215491.172115019 35889453.0012777 2.01466017438434 3 TRUE
1995 219743.653615447 36331005.0102699 2.00932651770836 4 TRUE
1995 223163.455543708 36813489.8925221 1.99358431128994 5 TRUE
1996 92253.2105625113 61661497.2716848 1.2848437257832 0 TRUE
1996 88944.9233515705 56683587.0338945 1.29154488091865 1 TRUE
1996 84828.3380962621 40099770.4138964 1.38507153918936 2 TRUE
1996 85040.2478768868 40353404.9901758 1.37843290415692 3 TRUE
1996 86578.1980711926 40937667.6255748 1.36968569773522 4 TRUE
1996 88545.993088463 41429330.7418544 1.36149795486575 5 TRUE
1997 101812.32647997 51991409.2438536 0.958665663236209 0 TRUE
1997 95083.1235663491 50840318.0593832 1.0025000711474 1 TRUE
1997 73102.9986920922 52122926.6879395 1.11244516692833 2 TRUE
1997 73529.4193388669 52429210.2026315 1.10897153496469 3 TRUE
1997 74847.5032538874 53136180.6856849 1.10273930930979 4 TRUE
1997 76161.2514621809 53543020.5186439 1.09376718225943 5 TRUE
1998 126814.391254443 89883746.8629166 1.59412127092265 0 TRUE
1998 120366.705667288 90868993.3816033 1.6136593187572 1 TRUE
1998 108636.830344576 101122495.198315 1.5794848379477 2 TRUE
1998 109198.034362618 100976848.773111 1.5753643318224 3 TRUE
1998 111005.594860367 102471013.267885 1.5673757499604 4 TRUE
1998 112486.960825934 103311509.001765 1.55617301185736 5 TRUE
1999 106611.073332661 68553913.0191276 0.894828749886208 0 TRUE
1999 106961.091827022 69624490.9157582 0.937169404561105 1 TRUE
1999 118588.201076725 86624891.2684451 1.12777077946683 2 TRUE
1999 118466.363783208 86892458.7705593 1.11869092485719 3 TRUE
1999 120519.135340121 88232009.4088113 1.11202127146891 4 TRUE
1999 121962.336669143 89072328.4380571 1.10146944922322 5 TRUE
2000 150138.266710362 68130338.4700638 1.36945620360604 0 TRUE
2000 150673.922594415 65249405.744935 1.37705465748839 1 TRUE
2000 172622.286433604 62952939.5061657 1.41008913054038 2 TRUE
2000 172929.007337475 63663240.2723543 1.4018031107509 3 TRUE
2000 176100.096447638 64554420.2784234 1.3944908161212 4 TRUE
2000 178707.729961325 64944580.7868284 1.38101823447078 5 TRUE
2001 114269.848189852 56250349.5463184 1.59471208454348 0 TRUE
2001 111381.770277192 56152684.4215823 1.61092066158748 1 TRUE
2001 115735.106023059 56981313.8010334 1.80758131753985 2 TRUE
2001 116686.947463308 57481162.7268998 1.80624394453803 3 TRUE
2001 118789.199635234 58331483.9379527 1.79963860960121 4 TRUE
2001 120506.160408963 58741049.3799001 1.78866670394318 5 TRUE
2002 97220.1008501392 61223068.3670681 1.55782097984217 0 TRUE
2002 96137.9828261879 60763498.22329 1.61805332149995 1 TRUE
2002 93505.4806726165 58079986.1224617 1.76969348059384 2 TRUE
2002 94134.396568931 58417412.3916107 1.76593287838006 3 TRUE
2002 95816.0497924068 59201431.034111 1.75838206915173 4 TRUE
2002 97068.7922091808 59656247.2821664 1.74470156633855 5 TRUE
2003 109562.46458946 90499140.1966548 1.288036638516 0 TRUE
2003 107850.046396677 92820053.0863968 1.27133063933123 1 TRUE
2003 102223.888862798 105142110.349802 1.20992734618751 2 TRUE
2003 102708.999468878 105959755.457551 1.20455254875601 3 TRUE
2003 104457.989380194 107381707.716587 1.19778788312352 4 TRUE
2003 105870.034822355 107741701.030925 1.18840437892708 5 TRUE
2004 143151.94710293 148812886.487062 1.85470313790376 0 TRUE
2004 146718.797622498 158141095.847753 1.78984064727381 1 TRUE
2004 163822.249186533 196101656.042914 1.65862689651181 2 TRUE
2004 164966.029829215 196718608.712691 1.65916307311519 3 TRUE
2004 167603.402144942 199784612.405576 1.6497557887009 4 TRUE
2004 168932.600068808 200909610.945643 1.63470058293591 5 TRUE
2005 183439.521681702 59484990.3969278 1.29903590047903 0 TRUE
2005 196846.411325513 60534881.243005 1.33764902460837 1 TRUE
2005 248820.39127794 70335667.4677737 1.50102737248589 2 TRUE
2005 249363.195991187 71312184.0919305 1.49466631102051 3 TRUE
2005 253905.5333167 72376237.3867038 1.48905510248624 4 TRUE
2005 256387.156053557 72760424.2730745 1.47717695452125 5 TRUE
2006 141924.090296988 76034468.1829971 1.47682847782946 0 TRUE
2006 146950.829396494 75096314.3177296 1.5667370839644 1 TRUE
2006 170672.605593721 69395912.9119627 1.83905347003852 2 TRUE
2006 171527.193361622 70697634.0054873 1.832452868724 3 TRUE
2006 174629.834248825 71574308.3954648 1.82565190772076 4 TRUE
2006 177320.041043508 72161551.5246031 1.81215900352892 5 TRUE
2007 125734.235651583 55401225.6109662 1.56811782483569 0 TRUE
2007 123243.07048727 55807576.5931644 1.50327611405492 1 TRUE
2007 114581.601402175 56944528.2364728 1.44842301935999 2 TRUE
2007 116393.916950668 57368052.4093428 1.4523949014308 3 TRUE
2007 118126.389706753 58101957.4875098 1.4438669941944 4 TRUE
2007 119699.891805419 59012992.273019 1.43175592797633 5 TRUE
2008 85902.1062199403 126941737.01028 1.13386681262704 0 TRUE
2008 87806.592620935 135170852.099068 1.04175244132446 1 TRUE
2008 89291.1614490032 174300891.180362 0.726317163291286 2 TRUE
2008 89865.8358316237 174816368.990872 0.728208940832087 3 TRUE
2008 91225.3145391546 177762993.507025 0.716739052728288 4 TRUE
2008 93013.3205100759 180248609.085176 0.707738571163744 5 TRUE
2009 162537.597545281 98856861.8632246 0.739778567568152 0 TRUE
2009 175000.811992492 105051143.788677 0.740777349348135 1 TRUE
2009 230606.611242319 144107792.789976 0.830079013167033 2 TRUE
2009 231220.36283176 144576861.281645 0.825724176520608 3 TRUE
2009 235610.426533248 147546820.785982 0.81962679344994 4 TRUE
2009 239625.570436827 150281658.026852 0.814586364774931 5 TRUE
2010 159418.469859621 105751009.121059 0.806693370930359 0 TRUE
2010 170722.956487705 108709956.993024 0.783592820148129 1 TRUE
2010 225648.480328749 142793908.147128 0.730986629691254 2 TRUE
2010 226189.817806001 144239619.37989 0.728098345418688 3 TRUE
2010 231185.491888528 147179768.339567 0.724214003513887 4 TRUE
2010 236005.026049757 149516268.303269 0.720234540111199 5 TRUE
2011 155477.945046318 75120259.2534176 0.799665242964818 0 TRUE
2011 163819.739754528 75237960.5440541 0.822056791621827 1 TRUE
2011 222730.515774674 84517591.3411237 1.04102933899895 2 TRUE
2011 224087.700389743 85846901.677286 1.03757426979344 3 TRUE
2011 228990.855955112 87469128.2189196 1.03483010577472 4 TRUE
2011 233469.037247146 88587092.1619483 1.0303799700751 5 TRUE
2012 117409.531875633 65341901.7695829 1.16035762868012 0 TRUE
2012 119042.356942504 67154433.8657651 1.16079041963672 1 TRUE
2012 134981.458832755 81784328.3448111 1.17080811158753 2 TRUE
2012 136331.658698348 82815866.2598787 1.17121889575023 3 TRUE
2012 139083.454671745 84649845.9831084 1.16764027344008 4 TRUE
2012 141563.28999135 85930686.8354577 1.16209874638627 5 TRUE
2013 95743.6867570845 155936001.487021 1.03928528719294 0 TRUE
2013 97956.2024506997 161448825.747807 1.03140101492941 1 TRUE
2013 116868.701531432 201735823.30352 1.21837291164116 2 TRUE
2013 118030.311865077 201705731.809123 1.22152785284503 3 TRUE
2013 120570.570556223 205658590.586329 1.21541748861699 4 TRUE
2013 122666.034482019 207987125.019235 1.20400898837726 5 TRUE
2014 192269.186556242 166492384.55758 0.53608754705357 0 TRUE
2014 199401.497049394 162636738.10731 0.541028660158786 1 TRUE
2014 243132.852873046 139466468.44123 0.537877744953945 2 TRUE
2014 243070.685906586 141982785.855348 0.529738662637718 3 TRUE
2014 248193.946620931 145570831.71609 0.526400628037244 4 TRUE
2014 251753.166582544 146763463.35092 0.522703547804631 5 TRUE
2015 271047.926301069 101612039.576663 1.186623390855 0 TRUE
2015 271557.500030746 100369608.355805 1.31008678431803 1 TRUE
2015 278443.606317573 93671093.8553006 1.78263613646243 2 TRUE
2015 280949.907044485 95647605.2110251 1.78189339985254 3 TRUE
2015 287545.618342993 97518545.1641075 1.78346697950179 4 TRUE
2015 291174.865294291 97670631.7521685 1.77201415642726 5 TRUE
2016 183712.8823602 137211730.099412 1.92760780886576 0 TRUE
2016 174138.357219604 133518870.624962 1.87872484311796 1 TRUE
2016 139778.637181725 110362875.045683 1.62785026427208 2 TRUE
2016 141743.373875049 112075681.134334 1.62889418791447 3 TRUE
2016 144588.119948578 113993858.462712 1.62559328467361 4 TRUE
2016 145970.667774015 114724166.920411 1.61710505218967 5 TRUE
2017 142491.484728577 182982422.408336 1.08253765633049 0 TRUE
2017 140478.247944437 183400674.673035 1.0965640498386 1 TRUE
2017 125318.000563793 167452314.058809 1.1502310771263 2 TRUE
2017 126923.295398067 169383203.181339 1.15089589869797 3 TRUE
2017 129245.712282118 172037000.230576 1.14557533015712 4 TRUE
2017 130377.054759304 174702526.200034 1.13338812633475 5 TRUE
2018 175596.175992776 169787103.847704 1.0374763656673 0 TRUE
2018 175033.614935278 175527712.668397 1.05048776228735 1 TRUE
2018 157039.381876029 204984242.967735 0.990012742540398 2 TRUE
2018 158586.534795306 206664741.703566 0.988666301215624 3 TRUE
2018 161297.111243517 206135200.36273 0.981455323295009 4 TRUE
2018 164005.035138773 184177466.009367 0.959290175953109 5 TRUE
2019 184607.124549273 172623288.557737 0.841819564548456 0 TRUE
2019 188760.270368204 166400903.558736 0.800538851830718 1 TRUE
2019 208187.717649459 206183449.43452 0.593869002865724 2 TRUE
2019 209577.5609718 182772672.68942 0.600836913183808 3 TRUE
2019 210518.289661617 206214019.421652 0.604685448706452 4 TRUE
2019 197315.660280292 231050452.454223 0.699055624692176 5 TRUE
2020 263267.198222147 131902546.556293 1.39586042009231 0 TRUE
2020 264269.748023849 120962082.788054 1.40067343708626 1 TRUE
2020 340487.555526742 107139130.051864 1.62029716309165 2 TRUE
2020 317423.538461024 143216745.004389 1.48934321519172 3 TRUE
2020 339762.817751729 180683735.404855 1.37189029231659 4 TRUE
2020 342771.854530999 NA NA 5 TRUE
2021 139794.54286165 147576830.311078 1.54456819019276 0 TRUE
2021 136960.139021044 144534240.866025 1.41206440843561 1 TRUE
2021 128011.957534848 141918937.487652 1.15065621673673 2 TRUE
2021 154940.525941999 99225965.8406206 2.09113528087759 3 TRUE
2021 221681.209815336 NA NA 4 TRUE
2022 143625.877968488 139133392.335841 0.467647994546995 0 TRUE
2022 146919.51486921 159269927.721667 0.528743354630315 1 TRUE
2022 147037.097184146 189508058.226252 1.0064317798121 2 TRUE
2022 103086.512993929 NA NA 3 TRUE
2023 185373.119109653 114131779.424362 2.56462604008521 0 TRUE
2023 202861.268082757 94882466.9490333 2.55474415503381 1 TRUE
2023 208890.170538288 NA NA 2 TRUE
2024 101651.385786191 191192139.801635 0.419870553806509 0 TRUE
2024 95280.2893666609 NA NA 1 TRUE
2025 206977.028456582 NA NA 0 TRUE
